ID,Latitude,Longitude,Type
716852,33.902584999999995,-118.185914,OR
716853,33.905048,-118.184378,OR
716854,33.905011,-118.184089,OR
716855,33.915832,-118.179574,OR
716857,33.924409000000004,-118.177989,ML
716858,33.929626,-118.178731,OR
716859,33.92992,-118.178962,OR
716860,33.93079,-118.178918,OR
716861,33.931754,-118.17843899999998,OR
716862,33.949445000000004,-118.170327,OR
716863,33.949462,-118.170596,OR
716864,33.950741,-118.170417,OR
716865,33.950759000000005,-118.170667,OR
716866,33.964927,-118.168788,OR
716867,33.9686,-118.16791,OR
716868,33.998038,-118.176649,OR
716869,34.000423,-118.17495900000002,OR
716870,34.005785,-118.172807,OR
716871,34.005883000000004,-118.172597,OR
716872,34.094818,-117.819726,OR
716873,34.019379,-118.17355,OR
716875,34.022791,-118.172955,ML
716878,34.0344,-118.170119,OR
716879,34.039459,-118.170157,OR
716880,34.037619,-118.038699,OR
716881,34.13492,-117.959306,OR
716882,33.924409000000004,-118.177989,FR
716883,33.928478000000005,-118.284031,OR
716884,33.914766,-118.370486,OR
716885,34.078431,-117.814654,OR
716887,34.016298,-118.483358,OR
716889,34.171108000000004,-118.517031,OR
716890,34.037067,-118.286318,OR
716891,34.014955,-118.172721,ML
716893,33.994088,-117.906225,OR
716895,33.963867,-118.11987,ML
716896,33.880305,-118.02169,ML
716898,33.882892,-118.026822,ML
716899,33.8834,-118.027451,ML
716900,33.886992,-118.034125,ML
716902,33.892489000000005,-118.044573,ML
716903,33.894587,-118.048098,FR
716904,33.894587,-118.048098,ML
716906,33.903960999999995,-118.064046,ML
716907,33.900669,-118.059422,ML
716908,33.911074,-118.071686,ML
716911,33.916643,-118.079557,ML
716912,33.920763,-118.082501,ML
716916,33.956897,-118.110532,ML
716917,33.958225,-118.11239,FR
716918,33.958225,-118.11239,ML
716919,33.97646,-118.125953,FR
716920,33.97646,-118.125953,ML
716921,33.976554,-118.125758,ML
716922,33.986224,-118.136014,ML
716923,33.985955,-118.135337,ML
716924,33.994935,-118.14469,ML
716925,33.995023,-118.144513,ML
716928,34.007591999999995,-118.157266,ML
716929,34.007196,-118.156466,ML
716930,34.013529,-118.166192,ML
716933,34.020076,-118.181702,ML
716934,34.019879,-118.181588,ML
716935,34.020089,-118.188975,FR
716936,34.020088,-118.189029,ML
716937,34.025295,-118.205056,ML
716938,34.029033,-118.217141,ML
716939,34.041407,-118.218373,ML
716940,34.047784,-118.214638,ML
716941,34.057314,-118.214378,ML
716942,34.05905,-118.214488,ML
716943,34.059006,-118.214706,ML
716944,34.069368,-118.217386,ML
716945,34.078431,-117.814654,FR
716946,34.080943,-118.22237,ML
716949,34.083198,-118.22821299999998,ML
716950,34.086881,-118.233611,FR
716951,34.086881,-118.233611,ML
716952,34.094038,-118.242314,FR
716953,34.094038,-118.242314,ML
716955,34.095413,-118.243957,ML
716956,34.108429,-118.258982,ML
716958,34.111314,-118.264526,ML
716960,34.118291,-118.270166,ML
716961,34.123357,-118.272486,FR
716962,34.164088,-118.295568,FR
716963,34.164088,-118.295568,ML
716964,34.162761,-118.294541,FR
716965,34.163197,-118.29497,ML
716966,34.163197,-118.29497,FR
716967,34.165484,-118.29753,FR
716968,34.165484,-118.29753,ML
716970,34.17007,-118.30383700000002,FR
716971,34.17007,-118.30383700000002,ML
716972,34.170572,-118.30448,FR
716973,34.170572,-118.30448,ML
716974,34.179879,-118.312407,ML
716975,34.186308000000004,-118.319601,ML
716976,34.184761,-118.316661,FR
716977,34.184490999999994,-118.316733,ML
716978,34.187037,-118.320656,ML
716979,34.19381,-118.330292,ML
716980,34.193931,-118.330086,FR
716981,34.193931,-118.330086,ML
716982,34.200916,-118.339473,FR
716983,34.200916,-118.339473,ML
716984,34.200877,-118.339185,FR
716985,34.200877,-118.339185,ML
716986,34.211259000000005,-118.347597,ML
716987,34.211259000000005,-118.347597,FR
716988,34.21272800000001,-118.349041,ML
716989,34.221104,-118.358957,ML
716990,34.222169,-118.3673,ML
716991,34.221822,-118.364915,ML
716992,34.225778000000005,-118.375075,FR
716993,34.225778000000005,-118.375075,ML
716994,34.225945,-118.374982,ML
716995,34.226627,-118.383614,FR
716996,34.226376,-118.385923,ML
716997,34.227093,-118.389006,ML
716998,34.226944,-118.389042,FR
716999,34.226944,-118.389042,ML
717000,34.231273,-118.40134,ML
717001,34.231047,-118.401401,ML
717002,34.23742,-118.414827,ML
717004,34.245149,-118.422992,ML
717005,34.245149,-118.422992,FR
717006,34.249183,-118.427257,ML
717008,34.030709,-118.41147,ML
717009,34.029516,-118.40301399999998,ML
717011,34.031182,-118.390169,ML
717012,34.034476,-118.38503,ML
717014,34.036846999999995,-118.379114,ML
717015,34.036959,-118.379466,ML
717016,34.036314000000004,-118.374796,ML
717018,34.03577,-118.371368,FR
717019,34.03577,-118.371368,ML
717020,34.035587,-118.371451,ML
717022,34.034495,-118.366371,ML
717024,34.033989,-118.353882,FR
717025,34.03448,-118.348667,FR
717026,34.03448,-118.348667,ML
717027,34.034193,-118.348655,FR
717028,34.034193,-118.348655,ML
717029,34.034617,-118.345712,ML
717031,34.034894,-118.339451,ML
717032,34.035074,-118.33108,ML
717033,34.035298,-118.331265,ML
717035,34.036382,-118.319158,ML
717036,34.037228000000006,-118.31313,ML
717039,34.036945,-118.306723,ML
717040,34.037253,-118.306713,ML
717041,34.037222,-118.302221,ML
717042,34.03682,-118.29671299999998,ML
717043,34.037096000000005,-118.294389,ML
717044,34.037067,-118.286318,FR
717045,34.037067,-118.286318,ML
717046,34.036840999999995,-118.28628700000002,ML
717047,34.055356,-118.216546,ML
717048,34.054801,-118.211859,FR
717049,34.05498,-118.211804,ML
717052,34.053995,-118.208218,ML
717053,34.053995,-118.208218,FR
717055,34.053753,-118.205692,ML
717059,34.055193,-118.19878500000002,ML
717060,34.055448,-118.19888,ML
717065,34.060186,-118.174504,ML
717070,34.061277000000004,-118.167246,ML
717071,34.063934,-118.16016299999998,ML
717072,34.068501,-118.151418,FR
717073,34.068501,-118.151418,ML
717074,34.071342,-118.133569,FR
717075,34.071342,-118.133569,ML
717076,34.071335,-118.135155,FR
717077,34.071335,-118.135155,ML
717078,34.071644,-118.135158,FR
717079,34.071644,-118.135158,ML
717080,34.071662,-118.133572,FR
717081,34.071662,-118.133572,ML
717082,34.071457,-118.122386,FR
717083,34.071459999999995,-118.12223,ML
717084,34.071574,-118.11718,ML
717086,34.071803,-118.123604,FR
717087,34.071803,-118.123604,ML
717088,34.071438,-118.123947,FR
717089,34.071438,-118.123947,ML
717090,34.071819,-118.12203999999998,FR
717091,34.071819,-118.12203999999998,ML
717092,34.071665,-118.10937,FR
717093,34.071665,-118.10937,ML
717094,34.072021,-118.108838,FR
717095,34.072021,-118.108838,ML
717096,34.07168,-118.10763500000002,FR
717097,34.07168,-118.10763500000002,ML
717098,34.153535,-118.339979,OR
717099,34.156447,-118.245195,ML
717100,34.072053000000004,-118.107276,FR
717101,34.072053000000004,-118.107276,ML
717103,34.187159,-118.401618,OR
717104,34.071731,-118.100852,FR
717105,34.071731,-118.100852,ML
717107,34.14791,-118.031417,OR
717108,34.072192,-118.100669,ML
717109,34.071766,-118.098584,FR
717110,34.071766,-118.098584,ML
717111,34.072118,-118.09858,FR
717112,34.072118,-118.09858,ML
717113,34.071834,-118.091958,FR
717114,34.071834,-118.091958,ML
717115,34.072221,-118.091434,FR
717116,34.072221,-118.091434,ML
717117,34.07186,-118.089866,FR
717118,34.072253,-118.089691,FR
717119,34.072253,-118.089691,ML
717120,34.072345,-118.082543,FR
717121,34.072342,-118.082856,ML
717122,34.071945,-118.082543,FR
717123,34.071945,-118.082543,ML
717124,34.072457,-118.074173,FR
717125,34.072457,-118.074173,ML
717126,34.072071,-118.074173,FR
717127,34.072071,-118.074173,ML
717128,34.072494,-118.07208,FR
717129,34.072494,-118.07208,ML
717130,34.072083,-118.071554,FR
717131,34.072083,-118.071554,ML
717132,34.072102,-118.06879,FR
717133,34.072106,-118.068405,ML
717134,34.07251,-118.068233,ML
717135,34.072661,-118.059491,ML
717136,34.072292,-118.055988,ML
717137,34.07193400000001,-118.051536,OR
717138,34.07193400000001,-118.051536,FR
717139,34.072302,-118.05153500000002,ML
717141,34.069271,-118.044184,FR
717142,34.069271,-118.044184,ML
717143,33.844957,-118.091715,ML
717145,34.069054,-118.044182,FR
717146,34.06847,-118.040429,ML
717149,34.068078,-118.030663,FR
717150,34.068078,-118.030663,ML
717152,34.067963,-118.027743,ML
717153,34.068201,-118.025768,FR
717154,34.068199,-118.025926,ML
717155,34.066990000000004,-118.019773,ML
717156,34.063981,-118.008051,ML
717157,34.064175,-118.008013,ML
717159,34.066554,-117.990356,FR
717160,34.066554,-117.990356,ML
717162,34.067663,-117.981905,ML
717164,34.06769,-117.98013799999998,FR
717165,34.06769,-117.98013799999998,ML
717166,34.067905,-117.979831,FR
717167,34.067905,-117.979831,ML
717168,34.069011,-117.971555,FR
717169,34.069011,-117.971555,ML
717170,34.07049,-117.959994,FR
717171,34.07049,-117.959994,ML
717173,34.070282,-117.960307,FR
717174,34.070282,-117.960307,ML
717175,34.072082,-117.94475,FR
717176,34.072082,-117.94475,ML
717178,34.071756,-117.946332,FR
717179,34.072075,-117.943345,ML
717183,34.072549,-117.935381,FR
717184,34.0723,-117.927358,FR
717185,34.0723,-117.927358,ML
717187,34.072468,-117.92737,ML
717189,34.072274,-117.924923,FR
717190,34.072274,-117.924923,ML
717191,34.072452,-117.925803,FR
717192,34.072452,-117.925803,ML
717194,34.072101,-117.908205,FR
717195,34.072101,-117.908205,ML
717196,34.072264000000004,-117.909076,ML
717198,34.072082,-117.906392,ML
717199,34.072249,-117.907159,FR
717200,34.072247,-117.90702,ML
717202,34.072105,-117.891295,ML
717204,34.071905,-117.89269,FR
717205,34.071847,-117.888507,ML
717206,34.072087,-117.889726,FR
717207,34.072087,-117.889726,ML
717209,34.072029,-117.882752,ML
717211,34.072002000000005,-117.880137,ML
717212,34.071814,-117.87979,FR
717213,34.07172,-117.872992,FR
717214,34.07172,-117.872992,ML
717215,34.071952,-117.87456,FR
717216,34.071952,-117.87456,ML
717218,34.070451,-117.86513,FR
717219,34.070451,-117.86513,ML
717220,34.071034999999995,-117.865957,ML
717223,34.069889,-117.863523,FR
717224,34.069889,-117.863523,ML
717225,34.069037,-117.841455,FR
717226,34.069037,-117.841455,ML
717234,34.0639,-117.814349,FR
717235,34.0639,-117.814349,ML
717236,34.063697999999995,-117.814269,ML
717238,34.067625,-117.801715,ML
717239,34.072518,-117.789858,FR
717240,34.072518,-117.789858,ML
717241,34.072803,-117.785705,ML
717242,34.072839,-117.77926399999998,FR
717243,34.072839,-117.77926399999998,ML
717245,34.071938,-117.769749,ML
717246,34.071029,-117.761475,ML
717247,34.070843,-117.76148,ML
717249,34.073286,-117.753978,ML
717251,34.075604,-117.74786,ML
717252,34.077146,-117.744573,ML
717254,34.079138,-117.739234,ML
717257,34.081545,-117.727932,ML
717258,34.081821000000005,-117.72163799999998,ML
717260,34.081722,-117.71693,ML
717262,34.02902,-118.216326,ML
717263,34.029648,-118.199219,ML
717264,34.029608,-118.198629,ML
717265,34.03154,-118.190445,ML
717266,34.031713,-118.190515,ML
717267,34.032146000000004,-118.183387,FR
717268,34.032146000000004,-118.183387,ML
717269,34.032661,-118.182471,ML
717270,34.034977000000005,-118.174866,ML
717272,34.035723,-118.151516,FR
717273,34.035723,-118.151516,ML
717274,34.035886,-118.151414,ML
717276,34.034655,-118.148653,FR
717277,34.034655,-118.148653,ML
717279,34.034219,-118.148257,ML
717281,34.033066,-118.141975,ML
717282,34.03582,-118.095997,ML
717284,34.035853,-118.093489,FR
717285,34.035853,-118.093489,ML
717287,34.036302,-118.092399,FR
717288,34.036302,-118.092399,ML
717290,34.036512,-118.090626,ML
717292,34.039225,-118.081093,ML
717293,34.039747,-118.080226,FR
717294,34.039747,-118.080226,ML
717295,34.041248,-118.067752,FR
717296,34.041255,-118.065153,ML
717297,34.041418,-118.066377,FR
717298,34.041418,-118.066377,ML
717299,34.041414,-118.06376000000002,FR
717300,34.041414,-118.06376000000002,ML
717301,34.041213,-118.062543,ML
717302,34.039962,-118.05362,FR
717303,34.039962,-118.05362,ML
717306,34.040308,-118.054105,ML
717308,34.03958,-118.051399,ML
717311,34.03742800000001,-118.039136,FR
717312,34.03742800000001,-118.039136,ML
717314,34.037619,-118.038699,FR
717315,34.037619,-118.038699,ML
717316,34.035073,-118.029281,ML
717318,34.02896,-118.012462,ML
717319,34.029247,-118.008439,FR
717320,34.029247,-118.008439,ML
717321,34.007034999999995,-117.965011,FR
717322,34.007034999999995,-117.965011,ML
717324,34.00782,-117.967088,ML
717326,34.006822,-117.963815,FR
717328,34.00598,-117.961572,ML
717330,33.997875,-117.934513,ML
717331,33.996934,-117.931728,FR
717332,33.996934,-117.931728,ML
717334,33.996462,-117.928294,ML
717336,33.997,-117.930655,FR
717337,33.997,-117.930655,ML
717339,33.994319,-117.908132,ML
717340,33.994088,-117.906225,ML
717341,33.994314,-117.904483,FR
717342,33.994314,-117.904483,ML
717343,33.994073,-117.902914,ML
717345,33.994085,-117.88949,FR
717346,33.994085,-117.88949,ML
717349,33.994278,-117.887951,FR
717350,33.994278,-117.887951,ML
717352,33.994021000000004,-117.886877,ML
717354,33.995905,-117.873496,FR
717355,33.995905,-117.873496,ML
717357,33.99613,-117.870894,ML
717358,33.996748,-117.866957,ML
717360,33.999995,-117.848226,FR
717361,33.999995,-117.848226,ML
717363,34.000335,-117.84567,FR
717365,33.872789000000004,-118.276308,ML
717366,33.872471000000004,-118.27074,FR
717367,33.872471000000004,-118.27074,ML
717368,33.873537,-118.264071,ML
717369,33.873324,-118.264042,ML
717373,33.873339,-118.246168,ML
717374,33.873521999999994,-118.246184,ML
717375,33.873676,-118.251564,ML
717376,33.873496,-118.251545,ML
717378,33.873771999999995,-118.23715,ML
717379,33.87359,-118.236964,ML
717380,33.874114,-118.227251,ML
717381,33.873878000000005,-118.227243,ML
717382,33.873494,-118.219285,FR
717383,33.873494,-118.219285,ML
717384,33.873704,-118.219282,ML
717386,33.873361,-118.21321299999998,FR
717387,33.873361,-118.21321299999998,ML
717388,33.873559,-118.213194,ML
717389,33.872655,-118.203751,FR
717390,33.872655,-118.203751,ML
717391,33.872905,-118.203748,FR
717392,33.87619,-118.191575,ML
717393,33.876009,-118.191574,ML
717395,33.876737,-118.18423,FR
717396,33.876737,-118.184403,ML
717397,33.87692,-118.184411,ML
717398,33.876459000000004,-118.1704,FR
717399,33.876459000000004,-118.1704,ML
717401,33.875898,-118.166089,FR
717402,33.875898,-118.166089,ML
717403,33.876117,-118.161745,FR
717404,33.876117,-118.161745,ML
717405,33.876265000000004,-118.158652,FR
717406,33.876265000000004,-118.158652,ML
717407,33.876929,-118.149691,FR
717409,33.877134000000005,-118.152656,FR
717410,33.877126000000004,-118.153353,ML
717413,33.877179,-118.143773,ML
717415,33.877201,-118.142032,FR
717416,33.877201,-118.142032,ML
717418,33.877024,-118.139428,ML
717420,33.8765,-118.132216,ML
717421,33.876702,-118.132194,ML
717423,33.87621,-118.126705,FR
717424,33.87621,-118.126705,ML
717426,33.87605,-118.122915,ML
717428,33.876536,-118.084783,ML
717430,33.876317,-118.084773,FR
717431,33.876317,-118.084773,ML
717433,33.87657,-118.080438,ML
717434,33.876324,-118.080425,ML
717435,33.876583000000004,-118.075397,ML
717436,33.876358,-118.074686,ML
717437,33.876613,-118.071914,FR
717438,33.876613,-118.071914,ML
717439,33.876366,-118.070702,ML
717440,33.876119,-118.065686,ML
717441,33.875647,-118.064958,ML
717442,33.866819,-118.050661,ML
717443,33.86603,-118.049777,ML
717444,34.06933,-118.259931,FR
717445,34.06933,-118.259931,ML
717446,34.071462,-118.265891,ML
717447,34.072657,-118.268106,ML
717450,34.074797,-118.273463,ML
717451,34.074945,-118.273396,FR
717452,34.074945,-118.273396,ML
717453,34.076926,-118.280908,ML
717456,34.08113400000001,-118.29347,ML
717458,34.082786,-118.297762,ML
717459,34.083079,-118.297553,ML
717460,34.085801000000004,-118.301771,ML
717461,34.085657,-118.301901,ML
717462,34.089949,-118.306085,ML
717463,34.090089,-118.305929,ML
717465,34.094618,-118.310464,ML
717466,34.094488,-118.310649,ML
717467,34.099677,-118.315293,FR
717468,34.096382,-118.313222,ML
717469,34.096481,-118.313058,ML
717471,34.099575,-118.315495,FR
717472,34.099575,-118.315495,ML
717473,34.099806,-118.315367,ML
717479,34.104365,-118.323801,ML
717480,34.105922,-118.327165,ML
717481,34.106229,-118.328138,ML
717483,34.115601,-118.33666,ML
717484,34.115404,-118.336938,ML
717485,34.129873,-118.347977,FR
717486,34.129746999999995,-118.348132,ML
717487,34.134933000000004,-118.358849,FR
717488,34.134933000000004,-118.358849,ML
717489,34.139513,-118.36535,ML
717490,34.147296999999995,-118.371049,ML
717491,34.14739,-118.370853,ML
717492,34.154581,-118.381115,ML
717493,34.154314,-118.394541,ML
717495,34.156627,-118.412272,ML
717497,34.156828999999995,-118.415379,ML
717498,34.155725,-118.432994,ML
717499,34.156121,-118.44689,ML
717501,34.15746,-118.450006,ML
717502,34.165132,-118.474715,ML
717503,34.165142,-118.49033,OR
717504,34.165142,-118.49033,ML
717508,34.171108000000004,-118.517031,ML
717510,34.171285,-118.520359,ML
717511,34.171531,-118.531109,ML
717513,34.173406,-118.538066,ML
717514,34.173426,-118.550079,ML
717515,34.17368,-118.555198,ML
717516,34.172374,-118.570043,ML
717517,34.171556,-118.573031,ML
717518,34.167855,-118.586613,ML
717519,34.168519,-118.590528,ML
717520,34.16912,-118.595733,ML
717521,34.170894,-118.607747,FR
717522,34.170894,-118.607747,ML
717523,34.162351,-118.629794,FR
717524,34.162351,-118.629794,ML
717525,34.276734999999995,-118.602125,ML
717527,34.273553,-118.588111,FR
717528,34.273553,-118.588111,ML
717529,34.273354,-118.588108,FR
717530,34.273354,-118.588108,ML
717532,34.272684000000005,-118.558209,ML
717533,34.272223,-118.555464,ML
717535,34.274745,-118.538826,ML
717536,34.275083,-118.535822,ML
717537,34.27815,-118.504149,ML
717538,34.277904,-118.503383,FR
717539,34.277904,-118.503383,ML
717541,34.277556,-118.498886,ML
717543,34.273127,-118.491528,ML
717544,34.273353,-118.491355,ML
717546,34.268987,-118.485999,ML
717547,34.268787,-118.486194,ML
717548,34.281753,-118.681653,OR
717549,34.281753,-118.681653,ML
717550,34.281761,-118.690432,FR
717551,34.28145,-118.678709,OR
717552,34.28145,-118.678709,FR
717553,34.28145,-118.678709,ML
717554,34.292599,-118.860081,ML
717555,34.281746000000005,-118.677613,OR
717556,34.281746000000005,-118.677613,FR
717557,34.28175,-118.679194,ML
717558,34.281761,-118.690432,ML
717559,34.281433,-118.675198,OR
717560,34.281433,-118.675198,ML
717561,34.279351,-118.664241,OR
717562,34.279351,-118.664241,ML
717563,34.276128,-118.658042,OR
717564,34.276128,-118.658042,FR
717565,34.276128,-118.658042,ML
717566,34.293436,-118.844767,ML
717567,34.268955,-118.634171,OR
717568,34.268955,-118.634171,ML
717570,34.153063,-118.359904,ML
717571,34.153255,-118.359896,ML
717572,34.153625,-118.327063,ML
717573,34.154022999999995,-118.324031,ML
717574,34.155121,-118.309741,FR
717576,34.155640000000005,-118.29597,ML
717577,34.154438,-118.272455,FR
717578,34.154438,-118.272455,ML
717579,34.155877000000004,-118.266072,FR
717580,34.155877000000004,-118.266072,ML
717581,34.156458,-118.262159,FR
717582,34.156458,-118.262159,ML
717583,34.156268,-118.25012,ML
717584,34.155839,-118.242691,FR
717585,34.155839,-118.242691,ML
717587,34.15489,-118.240354,ML
717589,34.148123,-118.229499,FR
717590,34.148123,-118.229499,ML
717591,34.146882,-118.227103,FR
717592,34.146882,-118.227103,ML
717594,34.142229,-118.18445,FR
717595,34.142229,-118.18445,ML
717596,34.142674,-118.184801,FR
717597,34.142674,-118.184801,ML
717598,34.142896,-118.172193,FR
717599,34.142896,-118.172193,ML
717600,34.144583000000004,-118.1678,FR
717601,34.144583000000004,-118.1678,ML
717603,34.146519,-118.162409,ML
717605,34.148278000000005,-118.15778799999998,FR
717606,34.148278000000005,-118.15778799999998,ML
717608,34.171634000000005,-118.388333,ML
717610,34.17873400000001,-118.394967,ML
717611,34.184862,-118.40053799999998,FR
717612,34.185249,-118.400787,ML
717613,34.219986,-118.409792,ML
717614,34.23061,-118.410097,ML
717615,34.182539,-118.171545,ML
717616,34.179921,-118.167405,FR
717617,34.179921,-118.167405,ML
717619,34.174756,-118.160407,FR
717620,34.174756,-118.160407,ML
717622,34.176272999999995,-118.161942,ML
717623,34.164368,-118.158093,FR
717624,34.164368,-118.158093,ML
717625,34.160546000000004,-118.158748,ML
717627,34.15225,-118.154678,ML
717628,34.152216,-118.156144,ML
717630,34.152218,-118.14821,ML
717631,34.15099,-118.152369,ML
717633,34.151691,-118.142523,ML
717634,34.15195,-118.13555,ML
717635,34.151658000000005,-118.12944,ML
717636,34.152357,-118.123714,FR
717637,34.152357,-118.123714,ML
717638,34.152187,-118.117782,ML
717640,34.152301,-118.109239,ML
717642,34.1527,-118.102255,ML
717644,34.152727,-118.09806299999998,ML
717646,34.151406,-118.091041,ML
717648,34.148074,-118.08377,FR
717649,34.148074,-118.08377,ML
717650,34.147621,-118.079037,ML
717651,34.147621,-118.079037,FR
717652,34.148737,-118.071321,FR
717653,34.148737,-118.071321,ML
717654,34.148522,-118.068683,ML
717656,34.148823,-118.069206,FR
717657,34.148823,-118.069206,ML
717658,34.148554,-118.064055,FR
717659,34.148554,-118.064055,ML
717660,33.918675,-118.178732,ML
717661,34.148876,-118.066773,ML
717662,34.14889,-118.055903,FR
717663,34.14889,-118.055903,ML
717664,34.148916,-118.052166,ML
717666,34.148636,-118.048053,FR
717667,34.148636,-118.048053,ML
717669,34.148355,-118.034499,ML
717671,34.146752,-118.029146,FR
717672,34.146752,-118.029146,ML
717673,34.13492,-117.959306,ML
717674,34.129595,-117.935,ML
717675,34.130142,-117.932676,ML
717676,34.12721,-117.917059,ML
717678,34.120999,-117.908877,ML
717679,34.120571000000005,-117.906859,OR
717680,34.120571000000005,-117.906859,FR
717681,34.120813,-117.90718,FR
717682,34.120813,-117.90718,ML
717683,34.120653999999995,-117.905646,OR
717684,34.120653999999995,-117.905646,ML
717685,34.121161,-117.896071,ML
717686,34.120839000000004,-117.874498,ML
717688,34.120655,-117.871352,ML
717690,34.120461,-117.871209,OR
717691,34.120461,-117.871209,FR
717692,34.120461,-117.871209,ML
717693,34.117701000000004,-117.847619,FR
717694,34.117701000000004,-117.847619,ML
717696,33.791829,-118.100867,ML
717697,33.79164,-118.10099,ML
717699,33.794536,-118.10487,ML
717700,33.802431,-118.115997,FR
717701,33.802431,-118.115997,ML
717702,33.802826,-118.123292,FR
717703,33.802865000000004,-118.128314,ML
717705,33.805639,-118.141821,FR
717706,33.805639,-118.141821,ML
717708,33.806208000000005,-118.144497,FR
717709,33.806208000000005,-118.144497,ML
717710,33.806934000000005,-118.151138,ML
717711,33.812037,-118.162485,ML
717712,33.813266,-118.166414,FR
717713,33.813266,-118.166414,ML
717715,33.813802,-118.168227,ML
717716,33.814415999999994,-118.17753799999998,FR
717717,33.814415999999994,-118.17753799999998,ML
717718,33.814996,-118.183577,FR
717719,33.814996,-118.183577,ML
717720,33.81675300000001,-118.18802,ML
717721,33.819612,-118.191829,ML
717723,33.824899,-118.20179,ML
717724,33.824728,-118.201883,ML
717726,33.825614,-118.215047,FR
717727,33.825614,-118.215047,ML
717728,33.825518,-118.226232,FR
717729,33.825518,-118.226232,ML
717730,33.825757,-118.24005,FR
717731,33.825757,-118.24005,ML
717732,33.832936,-118.25697,FR
717733,33.832936,-118.25697,ML
717734,33.840237,-118.264144,FR
717735,33.840237,-118.264144,ML
717740,33.859338,-118.289828,ML
717741,33.859963,-118.298466,FR
717742,33.859963,-118.298466,ML
717743,33.859955,-118.307741,FR
717744,33.859955,-118.307741,ML
717746,33.861991,-118.318254,ML
717747,33.86453,-118.3259,FR
717749,33.873958,-118.342856,FR
717750,33.873958,-118.342856,ML
717751,33.873847,-118.343065,ML
717752,33.878338,-118.345949,ML
717753,33.878203000000006,-118.346171,ML
717754,33.884045,-118.351506,FR
717755,33.884045,-118.351506,ML
717757,33.890483,-118.360485,FR
717758,33.890483,-118.360485,ML
717760,33.8919,-118.362464,ML
717762,33.900921000000004,-118.370315,FR
717763,33.900921000000004,-118.370315,ML
717764,33.903772,-118.370548,FR
717765,33.903819,-118.370313,ML
717766,33.90684,-118.37053799999998,ML
717767,33.915198,-118.370234,OR
717768,33.915198,-118.370234,FR
717769,33.915198,-118.370234,ML
717770,33.902584999999995,-118.185914,ML
717771,33.960581,-118.36948999999998,OR
717772,33.960581,-118.36948999999998,ML
717775,33.961638,-118.36932,FR
717776,33.961638,-118.36932,ML
717777,33.963205,-118.369661,ML
717778,33.971707,-118.377522,FR
717779,33.971707,-118.377522,ML
717787,34.004889,-118.412552,ML
717788,34.004651,-118.412662,ML
717789,34.010379,-118.41687,FR
717790,34.010379,-118.41687,ML
717794,34.038204,-118.439159,ML
717795,34.038114,-118.439397,ML
717797,34.047963,-118.44737,ML
717798,34.055946,-118.452118,ML
717799,34.065808000000004,-118.460396,ML
717800,34.072379999999995,-118.466123,ML
717801,34.077939,-118.470493,ML
717802,34.019763,-118.173271,OR
717804,34.095833,-118.476524,ML
717806,34.125144,-118.47636,ML
717807,34.133964,-118.47252,ML
717809,34.146041,-118.470721,ML
717813,34.159355,-118.463521,ML
717814,34.150296999999995,-118.468373,ML
717816,34.155321,-118.468529,ML
717818,34.172831,-118.467569,ML
717819,34.188192,-118.474075,ML
717820,34.188192,-118.474075,FR
717821,34.199504,-118.473939,ML
717823,34.202543,-118.473233,ML
717824,34.220042,-118.473313,ML
717825,34.222978999999995,-118.473083,ML
717826,34.234235,-118.473205,ML
717827,34.237367,-118.472933,ML
717828,34.255035,-118.472413,ML
717829,34.256625,-118.472419,ML
717830,34.256625,-118.472419,FR
717831,33.809588,-118.081304,ML
717832,33.80915,-118.081596,ML
717833,33.830177,-118.08363,ML
717834,33.907474,-118.10523899999998,OR
717835,33.830383000000005,-118.083453,FR
717836,33.830383000000005,-118.083453,ML
717837,33.832579,-118.084831,FR
717838,33.832579,-118.084831,ML
717839,33.832657,-118.084601,ML
717840,33.903565,-118.10513,OR
717842,33.838214,-118.088062,ML
717843,33.844875,-118.091947,ML
717844,33.84679000000001,-118.092752,ML
717845,33.846711,-118.092994,FR
717846,33.846711,-118.092994,ML
717847,33.857271000000004,-118.09599,ML
717848,33.907474,-118.10523899999998,ML
717849,33.857321,-118.09579,FR
717850,33.857321,-118.09579,ML
717851,33.859308,-118.096265,ML
717852,33.859402,-118.096491,FR
717853,33.859402,-118.096491,ML
717854,33.86612,-118.098646,ML
717857,33.881766,-118.103878,ML
717858,33.886691,-118.104261,ML
717859,33.886247999999995,-118.104435,ML
717861,33.888287,-118.10455,FR
717862,33.888287,-118.10455,ML
717863,33.888878000000005,-118.104376,ML
717864,33.909354,-118.104924,ML
717865,33.894293,-118.104912,ML
717867,33.900526,-118.105238,ML
717868,33.902261,-118.105349,FR
717869,33.902407000000004,-118.105114,FR
717871,33.902261,-118.105349,ML
717872,33.923989,-118.104406,ML
717874,33.926206,-118.1036,FR
717875,33.926206,-118.1036,ML
717877,33.935212,-118.099885,ML
717879,33.942882,-118.09562,ML
717880,33.951332,-118.090846,FR
717881,33.951332,-118.090846,ML
717883,33.950974,-118.091381,FR
717884,33.950974,-118.091381,ML
717885,33.958207,-118.087265,ML
717887,33.966467,-118.083807,ML
717888,33.966404,-118.083604,ML
717893,33.972857,-118.08033600000002,ML
717894,33.972515,-118.080722,ML
717895,33.974742,-118.079877,FR
717896,33.974742,-118.079877,ML
717897,33.979377,-118.077076,ML
